Iteration, Cost, Drag, Lift, Volume, Fx, Fy, Fz
5327,5.67137e-08,5.67137e-08,1.17318e-12,0.0313201,5.67137e-08,1.17318e-12,-7.53587e-25
5328,5.67115e-08,5.67115e-08,1.21456e-12,0.0313201,5.67115e-08,1.21456e-12,7.28365e-25
5329,5.67093e-08,5.67093e-08,1.23295e-12,0.0313201,5.67093e-08,1.23295e-12,-2.85137e-24
5330,5.67068e-08,5.67068e-08,6.71302e-13,0.0313201,5.67068e-08,6.71302e-13,-3.9163e-25
5331,5.67047e-08,5.67047e-08,1.24013e-12,0.0313201,5.67047e-08,1.24013e-12,-8.54147e-25
5332,5.67025e-08,5.67025e-08,1.32663e-12,0.0313201,5.67025e-08,1.32663e-12,-1.08861e-24
5333,5.67002e-08,5.67002e-08,1.2594e-12,0.0313201,5.67002e-08,1.2594e-12,1.46184e-24
5334,5.6698e-08,5.6698e-08,1.32773e-12,0.0313201,5.6698e-08,1.32773e-12,-1.40639e-24
5335,5.66957e-08,5.66957e-08,1.39584e-12,0.0313201,5.66957e-08,1.39584e-12,-1.60306e-24
5336,5.66935e-08,5.66935e-08,1.45868e-12,0.0313201,5.66935e-08,1.45868e-12,-1.11983e-24
5337,5.66912e-08,5.66912e-08,1.49652e-12,0.0313201,5.66912e-08,1.49652e-12,-1.91522e-24
5338,5.6689e-08,5.6689e-08,1.47558e-12,0.0313201,5.6689e-08,1.47558e-12,1.71432e-24
5339,5.66868e-08,5.66868e-08,1.55539e-12,0.0313201,5.66868e-08,1.55539e-12,-1.14049e-24
5340,5.66847e-08,5.66847e-08,1.66011e-12,0.0313201,5.66847e-08,1.66011e-12,-5.89644e-25
5341,5.66826e-08,5.66826e-08,1.82639e-12,0.0313201,5.66826e-08,1.82639e-12,-7.09401e-25
5342,5.66806e-08,5.66806e-08,1.87524e-12,0.0313201,5.66806e-08,1.87524e-12,-2.4715e-25
5343,5.66785e-08,5.66785e-08,1.84361e-12,0.0313201,5.66785e-08,1.84361e-12,1.6103e-24
5344,5.66766e-08,5.66766e-08,1.556e-12,0.0313201,5.66766e-08,1.556e-12,4.94056e-25
5345,5.66746e-08,5.66746e-08,1.32517e-12,0.0313201,5.66746e-08,1.32517e-12,-2.11814e-24
5346,5.66726e-08,5.66726e-08,1.13829e-12,0.0313201,5.66726e-08,1.13829e-12,9.63e-25
5347,5.66706e-08,5.66706e-08,1.2157e-12,0.0313201,5.66706e-08,1.2157e-12,8.31864e-26
5348,5.66685e-08,5.66685e-08,1.2689e-12,0.0313201,5.66685e-08,1.2689e-12,-1.12452e-24
5349,5.66664e-08,5.66664e-08,1.33634e-12,0.0313201,5.66664e-08,1.33634e-12,-1.12619e-24
5350,5.66643e-08,5.66643e-08,1.31172e-12,0.0313201,5.66643e-08,1.31172e-12,-8.64558e-25
5351,5.6662e-08,5.6662e-08,1.13248e-12,0.0313201,5.6662e-08,1.13248e-12,7.16356e-25
5352,5.66599e-08,5.66599e-08,9.47536e-13,0.0313201,5.66599e-08,9.47536e-13,-2.95808e-25
5353,5.66575e-08,5.66575e-08,9.17012e-13,0.0313201,5.66575e-08,9.17012e-13,-1.69649e-24
5354,5.66553e-08,5.66553e-08,8.95789e-13,0.0313201,5.66553e-08,8.95789e-13,2.20683e-24
5355,5.66528e-08,5.66528e-08,9.33048e-13,0.0313201,5.66528e-08,9.33048e-13,5.982e-25
5356,5.66503e-08,5.66503e-08,8.8292e-13,0.0313201,5.66503e-08,8.8292e-13,4.18788e-25
5357,5.66476e-08,5.66476e-08,8.96923e-13,0.0313201,5.66476e-08,8.96923e-13,-9.80512e-25
5358,5.66451e-08,5.66451e-08,9.69917e-13,0.0313201,5.66451e-08,9.69917e-13,2.0433e-24
5359,5.66424e-08,5.66424e-08,1.04434e-12,0.0313201,5.66424e-08,1.04434e-12,1.70106e-24
5360,5.66398e-08,5.66398e-08,1.14476e-12,0.0313201,5.66398e-08,1.14476e-12,1.09801e-24
5361,5.66371e-08,5.66371e-08,1.40396e-12,0.0313201,5.66371e-08,1.40396e-12,-5.90247e-26
5362,5.66345e-08,5.66345e-08,1.70166e-12,0.0313201,5.66345e-08,1.70166e-12,-3.69404e-25
5363,5.66318e-08,5.66318e-08,1.96542e-12,0.0313201,5.66318e-08,1.96542e-12,-1.05614e-24
5364,5.66292e-08,5.66292e-08,2.08325e-12,0.0313201,5.66292e-08,2.08325e-12,1.95687e-25
5365,5.66265e-08,5.66265e-08,2.11831e-12,0.0313201,5.66265e-08,2.11831e-12,1.87929e-25
5366,5.66241e-08,5.66241e-08,2.06212e-12,0.0313201,5.66241e-08,2.06212e-12,-1.31204e-24
5367,5.66215e-08,5.66215e-08,1.99981e-12,0.0313201,5.66215e-08,1.99981e-12,9.23518e-25
5368,5.66191e-08,5.66191e-08,1.89371e-12,0.0313201,5.66191e-08,1.89371e-12,8.17922e-25
5369,5.66167e-08,5.66167e-08,1.82301e-12,0.0313201,5.66167e-08,1.82301e-12,-8.30244e-25
5370,5.66143e-08,5.66143e-08,1.75996e-12,0.0313201,5.66143e-08,1.75996e-12,-1.66522e-24
5371,5.66119e-08,5.66119e-08,1.74685e-12,0.0313201,5.66119e-08,1.74685e-12,-1.01141e-24
5372,5.66096e-08,5.66096e-08,1.69195e-12,0.0313201,5.66096e-08,1.69195e-12,-1.39902e-24
5373,5.66072e-08,5.66072e-08,1.66345e-12,0.0313201,5.66072e-08,1.66345e-12,7.02711e-25
5374,5.66049e-08,5.66049e-08,1.82175e-12,0.0313201,5.66049e-08,1.82175e-12,3.8407e-25
5375,5.66025e-08,5.66025e-08,1.85934e-12,0.0313202,5.66025e-08,1.85934e-12,1.04785e-24
5376,5.66002e-08,5.66002e-08,1.90911e-12,0.0313202,5.66002e-08,1.90911e-12,-5.11505e-25
5377,5.65978e-08,5.65978e-08,1.92216e-12,0.0313202,5.65978e-08,1.92216e-12,-6.55428e-25
5378,5.65955e-08,5.65955e-08,1.89824e-12,0.0313202,5.65955e-08,1.89824e-12,4.026e-25
5379,5.65932e-08,5.65932e-08,1.91206e-12,0.0313202,5.65932e-08,1.91206e-12,1.11629e-24
5380,5.65909e-08,5.65909e-08,1.98388e-12,0.0313202,5.65909e-08,1.98388e-12,-9.91795e-25
5381,5.65885e-08,5.65885e-08,2.04543e-12,0.0313202,5.65885e-08,2.04543e-12,6.71058e-25
5382,5.65862e-08,5.65862e-08,2.06723e-12,0.0313202,5.65862e-08,2.06723e-12,-1.81252e-24
5383,5.65838e-08,5.65838e-08,2.0314e-12,0.0313202,5.65838e-08,2.0314e-12,-4.26961e-25
5384,5.65815e-08,5.65815e-08,1.99889e-12,0.0313202,5.65815e-08,1.99889e-12,8.73028e-25
5385,5.65791e-08,5.65791e-08,1.94488e-12,0.0313202,5.65791e-08,1.94488e-12,6.64563e-25
5386,5.65767e-08,5.65767e-08,1.91822e-12,0.0313202,5.65767e-08,1.91822e-12,-2.78692e-25
5387,5.65743e-08,5.65743e-08,1.90703e-12,0.0313202,5.65743e-08,1.90703e-12,-1.09249e-24
5388,5.65719e-08,5.65719e-08,1.92947e-12,0.0313202,5.65719e-08,1.92947e-12,1.08815e-25
5389,5.65694e-08,5.65694e-08,1.94083e-12,0.0313202,5.65694e-08,1.94083e-12,9.44153e-26
5390,5.65671e-08,5.65671e-08,1.92487e-12,0.0313202,5.65671e-08,1.92487e-12,-1.52316e-24
5391,5.65646e-08,5.65646e-08,1.86433e-12,0.0313202,5.65646e-08,1.86433e-12,-7.69075e-25
5392,5.65622e-08,5.65622e-08,1.86173e-12,0.0313202,5.65622e-08,1.86173e-12,1.02052e-24
5393,5.65598e-08,5.65598e-08,1.7782e-12,0.0313202,5.65598e-08,1.7782e-12,2.66543e-25
5394,5.65573e-08,5.65573e-08,1.73373e-12,0.0313202,5.65573e-08,1.73373e-12,1.15721e-24
5395,5.65548e-08,5.65548e-08,1.64113e-12,0.0313202,5.65548e-08,1.64113e-12,-6.81543e-27
5396,5.65524e-08,5.65524e-08,1.61298e-12,0.0313202,5.65524e-08,1.61298e-12,1.48391e-24
5397,5.65499e-08,5.65499e-08,1.56449e-12,0.0313202,5.65499e-08,1.56449e-12,-1.83689e-25
5398,5.65474e-08,5.65474e-08,1.66137e-12,0.0313202,5.65474e-08,1.66137e-12,-3.09057e-25
5399,5.65448e-08,5.65448e-08,1.71586e-12,0.0313202,5.65448e-08,1.71586e-12,-9.0913e-25
5400,5.65422e-08,5.65422e-08,1.71626e-12,0.0313202,5.65422e-08,1.71626e-12,5.76676e-26
5401,5.65396e-08,5.65396e-08,1.5905e-12,0.0313202,5.65396e-08,1.5905e-12,-1.26165e-24
5402,5.65369e-08,5.65369e-08,1.46211e-12,0.0313202,5.65369e-08,1.46211e-12,4.6118e-25
5403,5.65342e-08,5.65342e-08,1.35328e-12,0.0313202,5.65342e-08,1.35328e-12,7.36901e-25
5404,5.65315e-08,5.65315e-08,1.48341e-12,0.0313202,5.65315e-08,1.48341e-12,1.84105e-24
5405,5.65289e-08,5.65289e-08,1.68349e-12,0.0313202,5.65289e-08,1.68349e-12,-1.04981e-24
5406,5.65262e-08,5.65262e-08,1.93083e-12,0.0313202,5.65262e-08,1.93083e-12,5.55494e-25
5407,5.65236e-08,5.65236e-08,2.0848e-12,0.0313202,5.65236e-08,2.0848e-12,-1.90175e-24
5408,5.65211e-08,5.65211e-08,2.17934e-12,0.0313202,5.65211e-08,2.17934e-12,8.88682e-25
5409,5.65186e-08,5.65186e-08,2.12294e-12,0.0313202,5.65186e-08,2.12294e-12,8.26613e-25
5410,5.65161e-08,5.65161e-08,2.07539e-12,0.0313202,5.65161e-08,2.07539e-12,-8.78098e-25
5411,5.65137e-08,5.65137e-08,1.96239e-12,0.0313202,5.65137e-08,1.96239e-12,-1.55237e-24
5412,5.65112e-08,5.65112e-08,1.92193e-12,0.0313202,5.65112e-08,1.92193e-12,7.53245e-25
5413,5.65088e-08,5.65088e-08,1.84411e-12,0.0313202,5.65088e-08,1.84411e-12,7.1399e-25
5414,5.65063e-08,5.65063e-08,1.84044e-12,0.0313202,5.65063e-08,1.84044e-12,1.41936e-24
5415,5.65039e-08,5.65039e-08,1.79736e-12,0.0313202,5.65039e-08,1.79736e-12,-8.67975e-25
5416,5.65014e-08,5.65014e-08,1.81734e-12,0.0313202,5.65014e-08,1.81734e-12,1.40415e-24
5417,5.6499e-08,5.6499e-08,1.7978e-12,0.0313202,5.6499e-08,1.7978e-12,1.6969e-24
5418,5.64965e-08,5.64965e-08,1.72981e-12,0.0313202,5.64965e-08,1.72981e-12,3.34702e-25
5419,5.6494e-08,5.6494e-08,1.61222e-12,0.0313202,5.6494e-08,1.61222e-12,-1.44645e-24
5420,5.64915e-08,5.64915e-08,1.62264e-12,0.0313202,5.64915e-08,1.62264e-12,6.5509e-25
5421,5.6489e-08,5.6489e-08,1.51564e-12,0.0313202,5.6489e-08,1.51564e-12,-8.42158e-25
5422,5.64866e-08,5.64866e-08,1.47028e-12,0.0313202,5.64866e-08,1.47028e-12,8.00821e-26
5423,5.64841e-08,5.64841e-08,1.34817e-12,0.0313202,5.64841e-08,1.34817e-12,-1.17165e-24
5424,5.64816e-08,5.64816e-08,1.25285e-12,0.0313202,5.64816e-08,1.25285e-12,2.76466e-24
5425,5.64791e-08,5.64791e-08,1.33529e-12,0.0313202,5.64791e-08,1.33529e-12,-8.99902e-25
5426,5.64766e-08,5.64766e-08,1.29861e-12,0.0313202,5.64766e-08,1.29861e-12,2.22833e-24
5427,5.64741e-08,5.64741e-08,1.23426e-12,0.0313202,5.64741e-08,1.23426e-12,5.47544e-25
5428,5.64716e-08,5.64716e-08,1.27112e-12,0.0313202,5.64716e-08,1.27112e-12,-1.57963e-24
5429,5.64686e-08,5.64686e-08,2.8411e-12,0.0313202,5.64686e-08,2.8411e-12,1.48201e-25
5430,5.6466e-08,5.6466e-08,3.1463e-12,0.0313202,5.6466e-08,3.1463e-12,-1.35661e-24
5431,5.6463e-08,5.6463e-08,1.1536e-12,0.0313202,5.6463e-08,1.1536e-12,-1.62738e-24
5432,5.64604e-08,5.64604e-08,5.59228e-13,0.0313202,5.64604e-08,5.59228e-13,-2.02139e-24
5433,5.64579e-08,5.64579e-08,7.14801e-13,0.0313202,5.64579e-08,7.14801e-13,1.06842e-24
5434,5.64555e-08,5.64555e-08,1.02729e-12,0.0313202,5.64555e-08,1.02729e-12,-8.55321e-25
5435,5.6453e-08,5.6453e-08,1.29379e-12,0.0313202,5.6453e-08,1.29379e-12,8.52441e-25
5436,5.64506e-08,5.64506e-08,1.56908e-12,0.0313202,5.64506e-08,1.56908e-12,1.12302e-24
5437,5.64481e-08,5.64481e-08,1.57111e-12,0.0313202,5.64481e-08,1.57111e-12,9.63627e-25
5438,5.64457e-08,5.64457e-08,1.61177e-12,0.0313202,5.64457e-08,1.61177e-12,2.91093e-26
5439,5.64432e-08,5.64432e-08,1.55489e-12,0.0313202,5.64432e-08,1.55489e-12,1.05788e-24
5440,5.64408e-08,5.64408e-08,1.62605e-12,0.0313202,5.64408e-08,1.62605e-12,-7.86183e-25
5441,5.64383e-08,5.64383e-08,1.79304e-12,0.0313202,5.64383e-08,1.79304e-12,-1.66692e-24
5442,5.64358e-08,5.64358e-08,2.04424e-12,0.0313202,5.64358e-08,2.04424e-12,1.3634e-24
5443,5.64334e-08,5.64334e-08,2.11046e-12,0.0313202,5.64334e-08,2.11046e-12,-9.18778e-26
5444,5.64309e-08,5.64309e-08,2.0446e-12,0.0313202,5.64309e-08,2.0446e-12,-2.05206e-24
5445,5.64285e-08,5.64285e-08,1.90541e-12,0.0313202,5.64285e-08,1.90541e-12,-5.20336e-25
5446,5.64261e-08,5.64261e-08,1.85447e-12,0.0313202,5.64261e-08,1.85447e-12,1.78566e-24
5447,5.64236e-08,5.64236e-08,1.82252e-12,0.0313202,5.64236e-08,1.82252e-12,1.28642e-24
5448,5.64212e-08,5.64212e-08,1.87266e-12,0.0313202,5.64212e-08,1.87266e-12,-1.60666e-24
5449,5.64187e-08,5.64187e-08,1.84571e-12,0.0313202,5.64187e-08,1.84571e-12,-1.38302e-24
5450,5.64163e-08,5.64163e-08,2.24772e-12,0.0313202,5.64163e-08,2.24772e-12,1.0157e-24
5451,5.64139e-08,5.64139e-08,2.05942e-12,0.0313202,5.64139e-08,2.05942e-12,-4.01969e-25
5452,5.64114e-08,5.64114e-08,2.36697e-12,0.0313202,5.64114e-08,2.36697e-12,-7.58077e-25
5453,5.6409e-08,5.6409e-08,2.44963e-12,0.0313202,5.6409e-08,2.44963e-12,-3.72602e-25
5454,5.64066e-08,5.64066e-08,2.57893e-12,0.0313202,5.64066e-08,2.57893e-12,-1.19674e-24
5455,5.64042e-08,5.64042e-08,2.56064e-12,0.0313202,5.64042e-08,2.56064e-12,-4.07004e-26
5456,5.64017e-08,5.64017e-08,2.33664e-12,0.0313202,5.64017e-08,2.33664e-12,-4.44623e-25
5457,5.63992e-08,5.63992e-08,2.22811e-12,0.0313202,5.63992e-08,2.22811e-12,-1.76299e-25
5458,5.63968e-08,5.63968e-08,2.27131e-12,0.0313203,5.63968e-08,2.27131e-12,-1.07576e-24
5459,5.63943e-08,5.63943e-08,2.18508e-12,0.0313203,5.63943e-08,2.18508e-12,-4.15069e-25
5460,5.63919e-08,5.63919e-08,2.2018e-12,0.0313203,5.63919e-08,2.2018e-12,9.91363e-25
5461,5.63895e-08,5.63895e-08,2.064e-12,0.0313203,5.63895e-08,2.064e-12,3.74159e-25
5462,5.6387e-08,5.6387e-08,2.08535e-12,0.0313203,5.6387e-08,2.08535e-12,4.23436e-25
5463,5.63846e-08,5.63846e-08,1.96714e-12,0.0313203,5.63846e-08,1.96714e-12,1.86904e-25
5464,5.63821e-08,5.63821e-08,2.00834e-12,0.0313203,5.63821e-08,2.00834e-12,1.50031e-24
5465,5.63797e-08,5.63797e-08,1.91506e-12,0.0313203,5.63797e-08,1.91506e-12,-7.59935e-25
5466,5.63773e-08,5.63773e-08,1.94427e-12,0.0313203,5.63773e-08,1.94427e-12,-1.56121e-24
5467,5.63748e-08,5.63748e-08,1.87496e-12,0.0313203,5.63748e-08,1.87496e-12,3.91182e-25
5468,5.63724e-08,5.63724e-08,1.93897e-12,0.0313203,5.63724e-08,1.93897e-12,7.69766e-25
5469,5.63699e-08,5.63699e-08,1.91354e-12,0.0313203,5.63699e-08,1.91354e-12,1.6159e-24
5470,5.63675e-08,5.63675e-08,2.00768e-12,0.0313203,5.63675e-08,2.00768e-12,-1.00525e-24
5471,5.6365e-08,5.6365e-08,1.98311e-12,0.0313203,5.6365e-08,1.98311e-12,-1.72799e-24
5472,5.63626e-08,5.63626e-08,2.13372e-12,0.0313203,5.63626e-08,2.13372e-12,-5.96075e-25
5473,5.63602e-08,5.63602e-08,2.21954e-12,0.0313203,5.63602e-08,2.21954e-12,5.15751e-25
5474,5.63579e-08,5.63579e-08,2.36552e-12,0.0313203,5.63579e-08,2.36552e-12,9.23819e-25
5475,5.63556e-08,5.63556e-08,2.28628e-12,0.0313203,5.63556e-08,2.28628e-12,1.12625e-24
5476,5.63534e-08,5.63534e-08,2.10723e-12,0.0313203,5.63534e-08,2.10723e-12,-1.1672e-24
5477,5.63509e-08,5.63509e-08,1.81905e-12,0.0313203,5.63509e-08,1.81905e-12,3.4664e-25
5478,5.63485e-08,5.63485e-08,1.74985e-12,0.0313203,5.63485e-08,1.74985e-12,-1.68185e-24
5479,5.63461e-08,5.63461e-08,1.73825e-12,0.0313203,5.63461e-08,1.73825e-12,4.95165e-25
5480,5.63437e-08,5.63437e-08,1.91079e-12,0.0313203,5.63437e-08,1.91079e-12,-1.23057e-24
5481,5.63411e-08,5.63411e-08,1.94108e-12,0.0313203,5.63411e-08,1.94108e-12,3.4681e-25
5482,5.63386e-08,5.63386e-08,1.96741e-12,0.0313203,5.63386e-08,1.96741e-12,-1.87627e-24
5483,5.6336e-08,5.6336e-08,1.76358e-12,0.0313203,5.6336e-08,1.76358e-12,1.85176e-25
5484,5.63335e-08,5.63335e-08,1.67005e-12,0.0313203,5.63335e-08,1.67005e-12,8.85524e-25
5485,5.63309e-08,5.63309e-08,1.62792e-12,0.0313203,5.63309e-08,1.62792e-12,-1.24967e-24
5486,5.63284e-08,5.63284e-08,1.79519e-12,0.0313203,5.63284e-08,1.79519e-12,-9.13315e-25
5487,5.6326e-08,5.6326e-08,2.05602e-12,0.0313203,5.6326e-08,2.05602e-12,-1.18444e-24
5488,5.63236e-08,5.63236e-08,2.14519e-12,0.0313203,5.63236e-08,2.14519e-12,8.16086e-25
5489,5.63209e-08,5.63209e-08,1.94856e-12,0.0313203,5.63209e-08,1.94856e-12,-1.19635e-24
5490,5.63183e-08,5.63183e-08,1.86625e-12,0.0313203,5.63183e-08,1.86625e-12,-1.71207e-24
5491,5.63156e-08,5.63156e-08,1.73159e-12,0.0313203,5.63156e-08,1.73159e-12,-2.48958e-24
5492,5.63129e-08,5.63129e-08,1.82628e-12,0.0313203,5.63129e-08,1.82628e-12,1.22334e-24
5493,5.63102e-08,5.63102e-08,1.86033e-12,0.0313203,5.63102e-08,1.86033e-12,-1.82822e-25
5494,5.63075e-08,5.63075e-08,2.04854e-12,0.0313203,5.63075e-08,2.04854e-12,-1.82113e-24
5495,5.63048e-08,5.63048e-08,2.09395e-12,0.0313203,5.63048e-08,2.09395e-12,6.41968e-26
5496,5.63021e-08,5.63021e-08,2.20939e-12,0.0313203,5.63021e-08,2.20939e-12,-7.69886e-25
5497,5.62994e-08,5.62994e-08,2.15862e-12,0.0313203,5.62994e-08,2.15862e-12,-2.16346e-25
5498,5.62968e-08,5.62968e-08,2.2095e-12,0.0313203,5.62968e-08,2.2095e-12,1.72279e-24
5499,5.62942e-08,5.62942e-08,2.12531e-12,0.0313203,5.62942e-08,2.12531e-12,7.42128e-26
5500,5.62916e-08,5.62916e-08,2.16986e-12,0.0313203,5.62916e-08,2.16986e-12,-2.83476e-26
5501,5.6289e-08,5.6289e-08,2.09378e-12,0.0313203,5.6289e-08,2.09378e-12,-6.64837e-25
5502,5.62864e-08,5.62864e-08,2.03051e-12,0.0313203,5.62864e-08,2.03051e-12,-1.69697e-24
5503,5.62839e-08,5.62839e-08,1.85025e-12,0.0313203,5.62839e-08,1.85025e-12,2.46285e-24
5504,5.62813e-08,5.62813e-08,1.86483e-12,0.0313203,5.62813e-08,1.86483e-12,-4.56611e-25
5505,5.62787e-08,5.62787e-08,1.82049e-12,0.0313203,5.62787e-08,1.82049e-12,1.09596e-24
5506,5.62761e-08,5.62761e-08,1.93328e-12,0.0313203,5.62761e-08,1.93328e-12,1.33393e-24
5507,5.62735e-08,5.62735e-08,1.92452e-12,0.0313203,5.62735e-08,1.92452e-12,1.05734e-24
5508,5.62709e-08,5.62709e-08,2.04138e-12,0.0313203,5.62709e-08,2.04138e-12,1.05351e-24
5509,5.62683e-08,5.62683e-08,2.16089e-12,0.0313203,5.62683e-08,2.16089e-12,-2.62546e-25
5510,5.62657e-08,5.62657e-08,2.35682e-12,0.0313203,5.62657e-08,2.35682e-12,-9.17302e-25
5511,5.62631e-08,5.62631e-08,2.36192e-12,0.0313203,5.62631e-08,2.36192e-12,-3.35282e-25
5512,5.62605e-08,5.62605e-08,2.4716e-12,0.0313203,5.62605e-08,2.4716e-12,1.7373e-25
5513,5.62579e-08,5.62579e-08,2.44214e-12,0.0313203,5.62579e-08,2.44214e-12,-4.50582e-25
5514,5.62554e-08,5.62554e-08,2.53873e-12,0.0313203,5.62554e-08,2.53873e-12,1.01139e-24
5515,5.62528e-08,5.62528e-08,2.4985e-12,0.0313203,5.62528e-08,2.4985e-12,-9.53424e-25
5516,5.62502e-08,5.62502e-08,2.5872e-12,0.0313203,5.62502e-08,2.5872e-12,1.75462e-24
5517,5.62476e-08,5.62476e-08,2.5377e-12,0.0313203,5.62476e-08,2.5377e-12,2.03693e-24
5518,5.6245e-08,5.6245e-08,2.61477e-12,0.0313203,5.6245e-08,2.61477e-12,6.01638e-25
5519,5.62424e-08,5.62424e-08,2.41211e-12,0.0313203,5.62424e-08,2.41211e-12,-1.86797e-24
5520,5.62399e-08,5.62399e-08,2.38405e-12,0.0313203,5.62399e-08,2.38405e-12,1.85079e-24
5521,5.62373e-08,5.62373e-08,2.44711e-12,0.0313203,5.62373e-08,2.44711e-12,-1.79537e-24
5522,5.62347e-08,5.62347e-08,2.58847e-12,0.0313203,5.62347e-08,2.58847e-12,7.19891e-25
5523,5.62321e-08,5.62321e-08,2.5708e-12,0.0313203,5.62321e-08,2.5708e-12,-4.16825e-25
5524,5.62296e-08,5.62296e-08,2.63968e-12,0.0313203,5.62296e-08,2.63968e-12,2.11077e-24
5525,5.6227e-08,5.6227e-08,2.59142e-12,0.0313203,5.6227e-08,2.59142e-12,1.16031e-24
5526,5.62244e-08,5.62244e-08,2.6533e-12,0.0313203,5.62244e-08,2.6533e-12,1.92915e-25
5527,5.62218e-08,5.62218e-08,2.61057e-12,0.0313203,5.62218e-08,2.61057e-12,-1.631e-24
5528,5.62192e-08,5.62192e-08,2.67882e-12,0.0313203,5.62192e-08,2.67882e-12,-1.93082e-24
5529,5.62166e-08,5.62166e-08,2.70526e-12,0.0313203,5.62166e-08,2.70526e-12,-2.65193e-25
5530,5.6214e-08,5.6214e-08,2.85368e-12,0.0313203,5.6214e-08,2.85368e-12,-1.31558e-24
5531,5.62113e-08,5.62113e-08,2.85689e-12,0.0313203,5.62113e-08,2.85689e-12,2.2071e-24
5532,5.62088e-08,5.62088e-08,2.96826e-12,0.0313203,5.62088e-08,2.96826e-12,3.03946e-25
5533,5.62061e-08,5.62061e-08,2.91917e-12,0.0313203,5.62061e-08,2.91917e-12,6.75019e-25
5534,5.62036e-08,5.62036e-08,2.94397e-12,0.0313203,5.62036e-08,2.94397e-12,7.65669e-25
5535,5.6201e-08,5.6201e-08,2.8399e-12,0.0313203,5.6201e-08,2.8399e-12,-2.45754e-24
5536,5.61984e-08,5.61984e-08,2.87353e-12,0.0313203,5.61984e-08,2.87353e-12,-6.84024e-25
5537,5.61958e-08,5.61958e-08,2.79127e-12,0.0313204,5.61958e-08,2.79127e-12,2.15314e-24
5538,5.61933e-08,5.61933e-08,2.80036e-12,0.0313204,5.61933e-08,2.80036e-12,6.08441e-25
5539,5.61907e-08,5.61907e-08,2.92942e-12,0.0313204,5.61907e-08,2.92942e-12,2.0414e-24
5540,5.61882e-08,5.61882e-08,3.09469e-12,0.0313204,5.61882e-08,3.09469e-12,1.78367e-25
5541,5.61856e-08,5.61856e-08,2.9096e-12,0.0313204,5.61856e-08,2.9096e-12,1.3642e-24
5542,5.61829e-08,5.61829e-08,2.94848e-12,0.0313204,5.61829e-08,2.94848e-12,-1.07375e-24
5543,5.61802e-08,5.61802e-08,2.91636e-12,0.0313204,5.61802e-08,2.91636e-12,-8.74887e-25
5544,5.61776e-08,5.61776e-08,2.979e-12,0.0313204,5.61776e-08,2.979e-12,2.03973e-25
5545,5.61749e-08,5.61749e-08,2.92321e-12,0.0313204,5.61749e-08,2.92321e-12,6.95531e-25
5546,5.61721e-08,5.61721e-08,2.84482e-12,0.0313204,5.61721e-08,2.84482e-12,-6.02843e-25
5547,5.61694e-08,5.61694e-08,2.79939e-12,0.0313204,5.61694e-08,2.79939e-12,-6.70261e-27
5548,5.61667e-08,5.61667e-08,2.86851e-12,0.0313204,5.61667e-08,2.86851e-12,1.7287e-24
5549,5.6164e-08,5.6164e-08,2.84114e-12,0.0313204,5.6164e-08,2.84114e-12,2.0987e-24
5550,5.61613e-08,5.61613e-08,2.91657e-12,0.0313204,5.61613e-08,2.91657e-12,-9.83824e-25
5551,5.61586e-08,5.61586e-08,2.8896e-12,0.0313204,5.61586e-08,2.8896e-12,-4.94751e-26
5552,5.61559e-08,5.61559e-08,2.98673e-12,0.0313204,5.61559e-08,2.98673e-12,8.14546e-25
5553,5.61531e-08,5.61531e-08,2.94144e-12,0.0313204,5.61531e-08,2.94144e-12,-7.79637e-25
5554,5.61504e-08,5.61504e-08,3.00852e-12,0.0313204,5.61504e-08,3.00852e-12,1.85123e-24
5555,5.61476e-08,5.61476e-08,2.74136e-12,0.0313204,5.61476e-08,2.74136e-12,6.84567e-25
5556,5.61449e-08,5.61449e-08,2.6255e-12,0.0313204,5.61449e-08,2.6255e-12,-1.02178e-24
5557,5.61422e-08,5.61422e-08,2.53192e-12,0.0313204,5.61422e-08,2.53192e-12,5.07741e-25
5558,5.61396e-08,5.61396e-08,2.62956e-12,0.0313204,5.61396e-08,2.62956e-12,2.49993e-25
5559,5.61368e-08,5.61368e-08,2.64259e-12,0.0313204,5.61368e-08,2.64259e-12,-3.25594e-25
5560,5.61341e-08,5.61341e-08,2.84737e-12,0.0313204,5.61341e-08,2.84737e-12,-2.53835e-24
5561,5.61313e-08,5.61313e-08,2.94547e-12,0.0313204,5.61313e-08,2.94547e-12,-8.30929e-25
5562,5.61287e-08,5.61287e-08,3.12294e-12,0.0313204,5.61287e-08,3.12294e-12,-5.15974e-25
5563,5.61259e-08,5.61259e-08,3.11746e-12,0.0313204,5.61259e-08,3.11746e-12,-4.57898e-25
5564,5.61232e-08,5.61232e-08,3.15689e-12,0.0313204,5.61232e-08,3.15689e-12,3.03096e-25
5565,5.61203e-08,5.61203e-08,3.01265e-12,0.0313204,5.61203e-08,3.01265e-12,-9.06493e-25
5566,5.61176e-08,5.61176e-08,2.88265e-12,0.0313204,5.61176e-08,2.88265e-12,-4.13992e-25
5567,5.61147e-08,5.61147e-08,2.84484e-12,0.0313204,5.61147e-08,2.84484e-12,2.70488e-24
5568,5.6112e-08,5.6112e-08,2.80401e-12,0.0313204,5.6112e-08,2.80401e-12,5.49885e-25
5569,5.61092e-08,5.61092e-08,2.8424e-12,0.0313204,5.61092e-08,2.8424e-12,-5.62459e-25
